"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"02907099999","1903-01-12T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","9","","","","","","","29.94","","0.00","","290","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-12T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","10","","","","","","","29.88","","0.00","","230","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-13T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","21","","","","","","","29.86","","0.00","","250","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-13T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","29","","","","","","","29.78","","0.00","","250","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-13T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","28","","","","","","","29.82","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-14T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","17","","","","","","","30.11","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-14T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","20","","","","","","","30.26","","0.00","","180","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-14T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","19","","","","","","","30.42","","0.00","","230","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-15T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","30","","","","","","","30.40","","0.00","","270","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-15T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","29","","","","","","","30.43","","0.00","","270","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-15T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","29","","","","","","","30.53","","0.00","","320","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-16T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","20","","","","","","","30.68","","0.00","","270","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-16T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","20","","","","","","","30.67","","0.00","","250","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-16T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","15","","","","","","","30.66","","0.00","","250","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-17T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","21","","","","","","","30.61","","0.00","","230","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-17T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","21","","","","","","","30.61","","0.00","","230","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-17T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","27","","","","","","","30.59","","0.00","","230","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-18T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","22","","","","","","","30.52","","0.00","","230","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-18T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","19","","","","","","","30.50","","0.00","","230","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-18T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","15","","","","","","","30.47","","0.00","","230","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-19T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","18","","","","","","","30.36","","0.00","","230","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-19T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","18","","","","","","","30.24","","0.00","","230","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-19T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","18","","","","","","","30.20","","0.00","","230","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1903-01-20T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","23","","","","","","","30.08","","0.00","","320","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
